,lat,lon,sand % topsoil,silt % topsoil,clay % topsoil,pH water topsoil,OC % topsoil,OC % subsoil,N % topsoil,CEC topsoil,CEC clay topsoil,CaCO3 % topsoil,C/N topsoil,C/N subsoil,PSurf_Winter,PSurf_Spring,PSurf_Summer,PSurf_Fall,Qair_Winter,Qair_Spring,Qair_Summer,Qair_Fall,Tair_Winter,Tair_Spring,Tair_Summer,Tair_Fall,Wind_Winter,Wind_Spring,Wind_Summer,Wind_Fall,Rainf_Winter,Rainf_Spring,Rainf_Summer,Rainf_Fall
267,2.75,35.75,31.82,45.08,23.22,7.9,0.712,0.388,0.06,14.76,35.6,2.3,13.4,10.6,93950.64035885989,93887.53042719778,94203.90117445054,94033.83832738096,0.0105710294826064,0.010916857980769192,0.01358143782623623,0.014538147395604335,302.07053075892856,302.2891549587912,301.0725893589744,301.9697092399267,3.5007482385599813,3.9888647779945052,2.533502358186813,2.952286301208791,1.528044889697802e-05,1.927505840704652e-05,1.7105446266483514e-05,2.1600607140521977e-05
268,2.75,36.25,56.97,21.44,21.69,5.92,1.046,0.55,0.115,15.0,66.5,0.76,9.7,8.0,95640.29429492903,95585.65927472526,95897.57053708794,95721.99507417584,0.011762876808659516,0.012250251100274667,0.01350601548672158,0.014521658458562218,303.0735745238095,303.3422755448718,302.0568332875457,303.09921807234434,3.8704586844986264,4.519998670467033,3.318191011611722,3.9572620451053107,9.17257529349817e-06,1.8659765084704394e-05,7.319147164239926e-06,2.1040028898809525e-05
269,3.25,19.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97050.92902008927,97036.68127518316,97341.08755402928,97159.9077477106,0.015138492297762094,0.0167600207527472,0.01643778491483511,0.01730149650068674,298.8957908287545,298.95460861721614,297.84566103021984,298.09649641483514,1.8901700086309523,1.8227013242032966,1.2803024136355314,1.2744374059065935,2.0514196612179493e-05,5.4735871746108056e-05,7.309310816620111e-05,6.357712409248755e-05
270,3.25,19.75,29.45,8.1,12.45,3.55,0.485,0.2,0.065,5.2,27.5,0.05,5.5,4.0,96377.56717130264,96363.50338507327,96667.73579990843,96486.62631410257,0.01518532346376485,0.01666198650663913,0.016570830771749038,0.017351753220695938,298.5224711624313,298.50185736263734,297.5066902518315,297.7604035943223,1.8780280950377748,1.787161777934982,1.2589520078983516,1.2744589633287544,2.3032154100041757e-05,5.5257504801735524e-05,7.547178539878389e-05,6.284002715109011e-05
271,3.25,21.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95866.39960777244,95860.22905540293,96171.2775691392,95990.16591712454,0.015198394837396916,0.017012281870192263,0.01702568934684061,0.018031655619047567,298.7947361223672,298.7635786538462,297.5949058791209,297.9653278388278,1.772740020772093,1.5947461779761904,1.1461344677518315,1.1467169428324178,2.2067402850730768e-05,6.516762299953774e-05,7.396879762132784e-05,7.543818733331903e-05
272,3.25,21.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94851.39490836767,94850.74363369963,95156.30417261904,94973.1025334249,0.015021471386790249,0.017156316793727047,0.017137898070741717,0.017860974219322288,298.49731351533876,298.52675470238097,297.3325713690476,297.6275320421245,1.800679972854281,1.6058166457188643,1.1493532646153848,1.1541016523104397,2.1463623323260074e-05,7.009982400136739e-05,7.583856018360475e-05,8.19503933159095e-05
273,3.25,22.25,41.81,35.71,22.48,8.27,0.195,0.177,0.023,6.44,59.7,21.8,10.0,14.1,94689.30392948719,94689.53255769232,94996.47281913919,94811.42555631869,0.014942409548420287,0.01714637959088823,0.017157477212454163,0.017805905107371754,298.3205796365614,298.4058697619048,297.1968205906593,297.5227736492674,1.8168582037688874,1.6161759761881866,1.1697255147161174,1.1816183061158425,2.2048515130494504e-05,7.69071111323238e-05,7.997534635896558e-05,9.149828753295349e-05
274,3.25,22.75,41.81,35.71,22.48,8.27,0.195,0.177,0.023,6.44,59.7,21.8,10.0,14.1,94709.8176579098,94709.69062179489,95021.12709020147,94833.07834844322,0.014809946767456453,0.01705025792399262,0.017207194950091546,0.01777436298855308,298.3178675440705,298.4712471199633,297.29798864926744,297.5235101327839,1.8350537082921243,1.6319418553754583,1.180795797275641,1.1872813757435898,2.131104754750458e-05,8.11980179477923e-05,8.439482449266005e-05,0.00010208238417443698
275,3.25,23.25,41.81,35.71,22.48,8.27,0.195,0.177,0.023,6.44,59.7,21.8,10.0,14.1,95664.31360863095,95663.04320512821,95985.66831730769,95799.13381822345,0.014145380045272401,0.016438647779532915,0.016785270932463316,0.01765051448122704,298.34507687271065,298.5766846336996,297.3352237362638,297.6524651831502,1.8104466788186815,1.6209456956227106,1.1463210455952382,1.151042448985348,2.0074063147951008e-05,8.392044140521211e-05,8.576844454531501e-05,0.00010739755851095714
276,3.25,23.75,45.08,29.01,25.98,7.59,0.493,0.486,0.104,11.95,59.4,10.98,8.8,9.6,95777.23965785258,95772.2330091575,96098.27776923076,95911.65550366299,0.014051944907240115,0.016194239204670283,0.016658664594780173,0.017543613918727063,298.27154049736725,298.5122813095238,297.23936646978024,297.5192489835165,1.708189671955128,1.5688018722893773,1.109865039441392,1.0921608975869965,1.814558653514194e-05,8.579047656226155e-05,8.251033743725824e-05,9.945378545234944e-05
277,3.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94196.19059970237,94194.09727289379,94503.8795407509,94321.00633836996,0.014317106584518038,0.01670008992399263,0.016798165252289332,0.017677265839285652,297.83503236664376,298.10740930860806,296.7812534478022,297.2183933882784,1.7604356810067534,1.6305800600801281,1.194680301236264,1.162237155831044,1.8171278519288005e-05,7.464728697800917e-05,7.396859392443114e-05,8.974272617214176e-05
278,3.25,25.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94013.38546319825,94014.81265934066,94326.20963644689,94142.5986735348,0.014207986129572976,0.01674041110897432,0.016985761597985302,0.017775088587912033,297.63651734260526,298.0773316575092,296.64593654761904,297.1818641254578,1.7811375149622253,1.6329676990109891,1.185388293644689,1.1439378021565934,1.8788113804487176e-05,7.249695910072015e-05,7.339962539651282e-05,8.725538018083297e-05
279,3.25,28.25,40.71,34.4,24.92,7.79,0.483,0.242,0.094,13.23,63.0,13.61,8.6,11.0,91734.90607726647,91747.29579624542,92044.98693864468,91869.23003983518,0.013211053071165248,0.01631464993841569,0.016715327454899214,0.017442521596153806,297.7595446594552,298.1830708150183,296.36131119505495,296.98779338827836,1.9076639855173991,1.7533725378708789,1.299243329180403,1.2689020169322343,1.8897301183779765e-05,5.9328385275175456e-05,7.105849585529854e-05,6.737859549152343e-05
280,3.25,28.75,40.71,34.4,24.92,7.79,0.483,0.242,0.094,13.23,63.0,13.61,8.6,11.0,91415.4645508242,91425.28827747254,91723.69065018315,91544.56430631867,0.013290461573786569,0.016226076901098847,0.016793829178342448,0.017288557434294825,297.92577873798075,298.20363455128205,296.3689252838828,296.9562384615384,1.938062783296131,1.787093624986264,1.3020876481547619,1.30784195753663,1.671531261721612e-05,5.748067156730111e-05,7.100233864284323e-05,6.47087191693967e-05
281,3.25,30.25,51.22,23.98,24.77,7.01,0.547,0.4,0.054,12.17,49.0,0.61,10.4,10.3,90051.08728783195,90053.5290187729,90364.82426053114,90179.87173763738,0.01169106190932344,0.014459668044642809,0.015956872185210583,0.016180629309981633,297.81071345982144,297.5885320741758,295.78389809981684,296.2876664652015,1.9268783415533428,1.8389496498305855,1.3815596625503663,1.4029883787042126,1.3421978983997254e-05,4.96060502307641e-05,6.505862771702785e-05,6.263978211973442e-05
282,3.25,30.75,20.355,17.2,12.46,3.895,0.2415,0.121,0.047,6.615,31.5,6.805,4.3,5.5,88128.07847882326,88125.93387362637,88430.92294139192,88254.07607188643,0.011265960644282227,0.01395878748553108,0.016082398019230722,0.01632616277197798,297.874169360119,297.6166876236263,295.85551415750916,296.45465446428574,2.155457087189217,2.138178649377289,1.4530745925457877,1.532596847651099,1.1521453867135991e-05,4.279091990430293e-05,6.422755248717766e-05,6.247472744573737e-05
283,3.25,31.25,20.355,17.2,12.46,3.895,0.2415,0.121,0.047,6.615,31.5,6.805,4.3,5.5,91705.21244442534,91711.49859981684,92065.28491575092,91870.12119734433,0.010667065605259799,0.013691208594734359,0.016687437657509123,0.01668982577701461,299.9629268715659,299.72709233058606,298.0871824771062,298.6252023351648,1.9864807552209252,1.9717719032326004,1.302634237857143,1.416684781309524,7.2460164180174e-06,3.835748502403847e-05,5.2447230843861165e-05,5.234985688552674e-05
284,3.25,31.75,20.355,17.2,12.46,3.895,0.2415,0.121,0.047,6.615,31.5,6.805,4.3,5.5,91876.89722052426,91893.54139835165,92259.96773443224,92056.10788003664,0.010738063257297346,0.01389410803021974,0.017216276177884567,0.017067527661172116,299.69532868589744,299.5629084386446,297.9256018040293,298.4215557142858,1.9006068177884616,1.8118978152930398,1.1312182833287545,1.2335637135393773,6.43387489168956e-06,3.8616341392353485e-05,5.193813083241502e-05,4.999462946153845e-05
285,3.25,32.25,20.355,17.2,12.46,3.895,0.2415,0.121,0.047,6.615,31.5,6.805,4.3,5.5,91012.1143407738,91024.2575242674,91397.90518772896,91187.47057600731,0.010126950617376323,0.013039371712225219,0.017105007674908364,0.016697423403388232,299.32006992960163,299.23734687728944,297.64973532509157,298.06434464743586,2.1344006080471614,1.9920210453800364,1.1963821328388278,1.3123932727747252,9.828691070512821e-06,4.249381587362528e-05,6.059305189789268e-05,6.076915103181978e-05
286,3.25,32.75,20.355,17.2,12.46,3.895,0.2415,0.121,0.047,6.615,31.5,6.805,4.3,5.5,89980.3875718292,89977.68134386447,90337.30530265569,90125.70065155678,0.010262319870890515,0.012517020909340617,0.016531251036858922,0.01602589069070507,298.886742466804,298.76282000457877,297.0796588141025,297.5389221978022,2.2247393004120877,2.037884670485348,1.2395399246520147,1.3568660643223445,1.1563428644917583e-05,4.675192055928901e-05,6.997682988116885e-05,7.306720436171026e-05
287,3.25,33.75,38.36,37.36,24.36,7.78,0.649,0.303,0.089,17.42,54.5,12.65,9.9,10.4,87647.92350303342,87598.45384020147,87933.9014143773,87723.94004304029,0.010074066784632517,0.011006905689606177,0.015334017472069547,0.014460538877518277,297.92297656478934,297.62845529761904,296.0780632600732,296.6408666529304,2.6366335220020605,2.3983935229258244,1.2572317777472528,1.8063625734020148,1.6260493124999998e-05,3.3686319359199996e-05,6.106674617651024e-05,5.5935429296787184e-05
288,3.25,34.25,61.55,21.17,17.4,7.69,0.436,0.295,0.048,9.75,66.2,9.2,11.6,12.1,86218.47087557234,86158.48323580586,86476.99417216115,86279.44398534797,0.0101195862114354,0.01084565111401094,0.015166852945512769,0.014316548881639147,297.5862220072116,297.2817761080586,295.89804296245416,296.40896757326004,3.1015570783733972,2.972475449020147,1.5791530231272892,2.393230560549451,1.7641260941849816e-05,2.978472176762564e-05,5.236896068382783e-05,4.005098755563114e-05
289,3.25,34.75,61.55,21.17,17.4,7.69,0.436,0.295,0.048,9.75,66.2,9.2,11.6,12.1,89872.33277134845,89813.8800654762,90133.07729532967,89950.15013003662,0.010180925686961955,0.010978685257005462,0.014709459971611678,0.014525903568681272,299.179844202152,299.013392220696,297.78437971153846,298.4050516529304,2.75780388988038,2.7875834187683144,1.7323877092811355,2.136677875215202,1.6946975365384613e-05,2.650260546817033e-05,3.8825195088779124e-05,3.022885883644689e-05
290,3.25,35.25,71.67,13.31,14.95,8.13,0.524,0.331,0.036,12.74,62.6,1.62,15.2,11.1,93025.00804836309,92972.07766758242,93282.39966849818,93118.87136126372,0.011109342890710793,0.011773915092353439,0.014453619418040239,0.0156834555560897,301.89136418727105,302.1336136767399,301.0406215384616,301.69897814560437,3.134642305955242,3.598966049954212,2.363192274546703,2.7252776786263735,1.5405635357371796e-05,1.9321888562589742e-05,1.8950502596565935e-05,1.8450455770100732e-05
291,3.25,35.75,31.82,45.08,23.22,7.9,0.712,0.388,0.06,14.76,35.6,2.3,13.4,10.6,95382.45969505493,95335.60667811356,95647.39959981685,95476.91730265568,0.011861520346296886,0.012458942648809482,0.013814646675824122,0.015428191107829623,302.8205626081731,303.38482480769227,302.27469517857145,302.96195065018316,4.060723065975275,5.018207025013736,3.6468957731639193,4.2313505548946875,1.5173329508127291e-05,1.570781644139194e-05,6.932784735485348e-06,1.5222324657326008e-05
292,3.25,36.25,59.32,15.43,25.32,7.38,0.83,0.323,0.242,14.32,48.0,6.82,10.3,5.2,96072.76597939561,96033.36970787545,96342.8799587912,96170.39843910257,0.013739311164766446,0.014405720329670298,0.014655888273351604,0.016177749921245366,303.2407354819139,303.6367855815018,302.40879276556774,303.28416527930403,4.991240059348671,5.992167075041209,4.800794529441392,5.53152363139652,1.1873257682234433e-05,1.80955466542967e-05,2.6482041086538463e-06,1.819074824340659e-05
293,3.25,36.75,28.765,36.22,35.38,7.72,0.852,0.3265,0.1295,26.62,59.55,9.98,10.1,8.85,94610.6803074061,94576.19217261905,94856.5457651099,94707.64271794872,0.009736978507062677,0.0105264323119047,0.00998470515457871,0.01234227406634611,301.0589930843636,301.17782858058604,299.81101667124545,300.71834360347987,5.683863207972757,6.703437555325092,5.571854271597985,6.069570621080587,1.3848144390109891e-05,2.4906985476190477e-05,4.361500490750915e-06,3.2683289652925646e-05
294,3.75,19.25,49.2,26.0,24.8,7.7,0.33,0.23,0.1,8.7,66.0,13.1,8.0,11.0,96894.2780212912,96883.43047069595,97197.33215293041,97011.52491666666,0.014165645015934033,0.016470708413690433,0.016589087491300315,0.017130896236492624,299.0558363278388,299.1257280494505,297.9364852976191,298.20223788461544,1.8215013382297391,1.7937496089102565,1.2451713767490842,1.2309451259203297,1.7950275971153847e-05,5.369369723214285e-05,7.300222215566703e-05,6.156962056684542e-05
295,3.75,19.75,29.45,8.1,12.45,3.55,0.485,0.2,0.065,5.2,27.5,0.05,5.5,4.0,96545.63003909112,96536.18440155678,96850.12727564102,96665.87016941392,0.014055058495850451,0.016191399849358922,0.016286660010073208,0.017046204608745372,298.9867146920787,298.9620791620879,297.8354981822344,298.06827568223446,1.8848578965584935,1.870797422065018,1.2903295630494507,1.2789246472664835,2.081196218600641e-05,5.4758781390561176e-05,7.421131000548168e-05,6.24618668333293e-05
296,3.75,21.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95455.52595736034,95453.40386080586,95770.82454395606,95586.48950045789,0.014613554094207837,0.01691542073603476,0.01728084141666661,0.018149513513278356,298.9837756713599,299.0786394093407,297.7526617902931,298.0651771886447,1.7997308028027705,1.6447263301968866,1.168947408422619,1.2000712164716119,1.9981195153960623e-05,6.0436404148351655e-05,7.343984187864907e-05,7.184060960713772e-05
297,3.75,21.75,24.4,13.275,12.375,3.5,0.4475,0.36,0.065,6.825,26.5,1.0,5.0,3.75,94820.7441045673,94828.50488965203,95143.97961492673,94957.49325595237,0.013960570235782907,0.016833728979395553,0.01717201335485344,0.017846193903846105,298.65348186813185,298.8748839514652,297.4574156730769,297.79073901556774,1.8261282559918723,1.655181416886447,1.1428213450961542,1.1918004215567766,1.9328662141483518e-05,6.73558201382718e-05,7.66183748356099e-05,7.999969711993919e-05
298,3.75,22.25,24.4,13.275,12.375,3.5,0.4475,0.36,0.065,6.825,26.5,1.0,5.0,3.75,94748.3910141369,94758.21301144687,95075.83996336994,94885.02757738094,0.013867563411687218,0.016808279042124483,0.017133471628434004,0.017562498310439493,298.6457530780678,298.84262837454213,297.4599212545787,297.7893588553114,1.8387705661246565,1.687225752000916,1.1869426370054947,1.2477874631822345,1.9025371446600276e-05,7.886399303889597e-05,8.556481980675531e-05,9.473588728706632e-05
299,3.75,23.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94612.26273786629,94616.9615315934,94934.27422985347,94751.00612866302,0.013923048278474095,0.016748359902701432,0.016963264822115354,0.017977520727335113,298.4345237837683,298.77500453296705,297.2285584340659,297.6581208974359,1.711903776522436,1.5967081619505494,1.1533358941941394,1.130512337245421,1.535230630128205e-05,8.886636137131538e-05,9.369343638688534e-05,0.00011206344295464212
300,3.75,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94089.05087637363,94093.82530677658,94404.3619697802,94222.67871749084,0.013846583767015752,0.016864560838140977,0.0167988449111721,0.01784973021474354,298.1585620089286,298.40643194597067,296.908457239011,297.3548795375458,1.783735084261104,1.6793521690247255,1.2269720942719782,1.168464470425824,1.581016928319597e-05,7.519486101601722e-05,8.064040968589158e-05,9.571140690152749e-05
301,3.75,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94007.55195529992,94010.74478983515,94322.0083282967,94141.60298397437,0.013455862808642369,0.016398154722527418,0.016457009016941356,0.01743715058562267,298.18621207360354,298.3045940201465,296.7409633974359,297.3253005265568,1.8225497103760302,1.73473562,1.2878804499908425,1.233585671782967,1.630413295100733e-05,7.424635702014395e-05,7.579824307187252e-05,8.796319626279596e-05
302,3.75,25.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94007.91922264195,94011.1820989011,94326.11662500001,94144.11163415751,0.012935065538186751,0.015855864986492614,0.016089422810668445,0.016958789188186767,297.9199948529075,298.0681181089743,296.47418800824175,297.05842597069596,1.8514409418240614,1.7746194074542125,1.3393626701373629,1.263319221739927,1.7229058418956044e-05,7.169854881318315e-05,7.427062478662782e-05,8.388884801921135e-05
303,3.75,26.75,29.45,8.1,12.45,3.55,0.485,0.2,0.065,5.2,27.5,0.05,5.5,4.0,93889.16290876831,93899.86594780219,94214.16781410258,94026.25504807693,0.012347418395701637,0.01569152356547613,0.01578391745123621,0.01636831380334244,297.7852138083791,298.0466172802198,296.23152539835166,296.8608708379121,1.9131667384512363,1.8012913881868131,1.3621263927747254,1.3390213441666665,1.752959840001145e-05,6.608728513048572e-05,7.786830220786265e-05,7.58741312747194e-05
304,3.75,27.25,29.45,8.1,12.45,3.55,0.485,0.2,0.065,5.2,27.5,0.05,5.5,4.0,93603.37094259387,93617.33547710621,93934.08251419413,93746.04464102566,0.01234436357256178,0.0158957615288461,0.01621125325480764,0.01671788506684977,297.94797209306313,298.35901032509156,296.49410621336995,297.12212005952375,1.952071519480311,1.8091155662500003,1.3479323063644688,1.333938283658425,1.6391979408024266e-05,6.417551068771759e-05,7.763152637635604e-05,7.135877793222198e-05
305,3.75,27.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93370.93070169413,93385.13810439562,93703.73120283884,93518.23529304028,0.012400502155540255,0.016002301330357085,0.01648347909661168,0.017042808105540246,298.1467622413004,298.59339906135534,296.6966048168498,297.38596332875454,1.9176792734558152,1.8015368158836995,1.3339210932509158,1.298458429720696,1.5408486241929942e-05,5.700707027655678e-05,7.363279490979634e-05,6.6878877402237e-05
306,3.75,28.25,40.71,34.4,24.92,7.79,0.483,0.242,0.094,13.23,63.0,13.61,8.6,11.0,93144.93888896519,93157.27927976189,93473.78081684982,93291.41003663003,0.012325165513381368,0.015736484112179438,0.016251000434752715,0.016898523494734394,298.2818425492216,298.6836994001831,296.63088012820515,297.3549349038462,1.9034095634792811,1.811674433562271,1.3593778302930402,1.298781120989011,1.4387967889938186e-05,5.70588651126348e-05,7.363347955676996e-05,6.41601852277828e-05
307,3.75,31.75,20.355,17.2,12.46,3.895,0.2415,0.121,0.047,6.615,31.5,6.805,4.3,5.5,91674.13195415522,91676.9088305861,92046.58358241757,91851.60641575092,0.010880325102123363,0.013661688094459638,0.01719880424130032,0.01740057584775636,299.85397070169415,299.79858449633707,297.75332677197804,298.3940944871795,1.8241030862831957,1.8131698884661174,1.1407239637820512,1.1981398072802198,5.748009026510988e-06,3.549945265499085e-05,5.0619417720237365e-05,4.409112064697802e-05
308,3.75,32.25,20.355,17.2,12.46,3.895,0.2415,0.121,0.047,6.615,31.5,6.805,4.3,5.5,91084.52637522893,91091.31307097069,91459.48152472528,91267.46508882786,0.010366164553926253,0.013218304467124492,0.017115492882325955,0.017539479446886403,299.73552120764657,299.72657539835166,297.68408588827845,298.32408176739926,1.7049642652907513,1.7207866998443224,1.1549097108608057,1.150395369386447,7.180646282509157e-06,3.642238179418498e-05,5.7672745897206955e-05,5.0116893110071805e-05
309,3.75,32.75,20.355,17.2,12.46,3.895,0.2415,0.121,0.047,6.615,31.5,6.805,4.3,5.5,85995.50496943682,85983.01819551284,86289.68711492674,86106.6737019231,0.01021062696081153,0.01223825672857139,0.015358610393772839,0.015354758352792982,296.77023381753656,296.6097551465201,294.58052466117215,295.20457483058607,1.6103346168538233,1.5374546280494508,0.9943505250045787,1.0329349011538462,1.3729020737065018e-05,3.9354245642032976e-05,7.298992090407071e-05,6.640420661161575e-05
310,3.75,33.25,20.355,17.2,12.46,3.895,0.2415,0.121,0.047,6.615,31.5,6.805,4.3,5.5,89446.08980809292,89407.0504532967,89742.87498351649,89530.8970352564,0.010048691835107568,0.01134195227069593,0.014972426008012775,0.014306677817536577,298.28839463598905,298.09687318223445,296.17141554945056,296.77522120879127,1.7498685463352794,1.6353080399542121,1.0535174897756412,1.2185225453205126,1.3420906596039377e-05,3.3045517826457874e-05,6.88182359150498e-05,6.059889390841391e-05
311,3.75,34.25,61.55,21.17,17.4,7.69,0.436,0.295,0.048,9.75,66.2,9.2,11.6,12.1,86898.27965247253,86834.93637683151,87143.30152335165,86965.4395540293,0.009873075822441568,0.010486214462591532,0.014482112349129998,0.014242136677655623,297.4355495060669,297.20440431318684,295.6298843406593,296.1388779578754,2.7937191960571193,2.8659827204578763,1.5775706666666667,2.098818010924908,1.737186770054945e-05,2.8994074524266306e-05,5.749981645722491e-05,4.622651777769157e-05
312,3.75,34.75,61.55,21.17,17.4,7.69,0.436,0.295,0.048,9.75,66.2,9.2,11.6,12.1,93568.53402541207,93514.2441268315,93843.95013095239,93667.8757028388,0.010205265126327776,0.010930818527655631,0.013965849807234391,0.014765947838369915,301.09327714514654,301.1499808195971,299.70467916666666,300.3370479578755,2.940546212746108,3.198112293498168,2.0561452642811355,2.345399462586996,1.530727929234652e-05,2.0421348107594504e-05,3.1881562637266294e-05,2.6375765733104393e-05
313,3.75,35.25,78.81,12.75,8.44,7.85,0.265,0.268,0.022,5.95,59.1,1.2,12.4,13.9,93575.72561721611,93531.66229945055,93842.72113003665,93681.44695833333,0.010682776603651507,0.0114684701927655,0.01321480069459703,0.01500690637179483,301.33190264709253,301.62359457417585,300.372650224359,300.96770148809526,3.8492349148832425,4.46114785967033,2.966925070279304,3.424930056419414,1.6456320005258975e-05,1.8484653441708062e-05,1.8209900399633695e-05,2.0260832474130038e-05
314,3.75,35.75,50.89,29.99,19.12,8.23,0.255,0.213,0.027,8.36,59.3,24.2,10.0,12.9,95279.75108367673,95243.1754084249,95551.49516712454,95386.87636538463,0.012960711881221339,0.013619946154075037,0.014080897124313149,0.016189839851648298,302.5573625904304,302.97151481227104,301.74227737179484,302.4324545192308,4.273947877233288,5.1259899969093405,3.8701812241208793,4.310391914079672,1.3087328967490842e-05,1.7283728567761172e-05,5.60667425654762e-06,1.7869256594093407e-05
315,3.75,36.25,42.28,18.74,39.06,6.32,0.958,0.538,0.106,19.8,50.4,0.78,13.2,8.0,96000.60460989008,95965.85811584248,96274.93211172162,96105.14006135533,0.01247006436569362,0.012950143693223382,0.013108235633104344,0.014928147355082367,302.7101340756639,303.07055014194145,301.790961529304,302.56347362637365,4.931189239373855,5.9937802745695965,4.950562933521062,5.385953241607144,1.2632227125915748e-05,1.993906666071062e-05,2.043083744322344e-06,2.2989629982005496e-05
316,3.75,36.75,40.08,20.015,39.875,6.89,0.6135,0.367,0.0795,27.37,61.0,0.845,10.4,9.7,93390.05673763737,93367.90429395606,93639.69895054946,93497.63303021977,0.008956580409684023,0.010015741269001791,0.009208049007371747,0.01185799818021973,299.663736688988,299.6415071016484,298.3118467490842,299.1135231135532,5.723476838404304,6.878816052728937,5.862564262907508,6.137980264157511,1.609519117032967e-05,3.125850526694102e-05,7.2898060352564105e-06,4.1472861502965935e-05
317,4.25,19.25,49.2,26.0,24.8,7.7,0.33,0.23,0.1,8.7,66.0,13.1,8.0,11.0,94324.82277083334,94316.53602976189,94621.57474542123,94436.75879532966,0.013294846345301,0.016687154215430346,0.017026915255036575,0.017269688328754532,299.07908649954214,299.1333749587912,297.8645142399267,297.99977529761907,1.800230995528274,1.8559470551419415,1.2647928812591576,1.2220865343406593,1.725716095454927e-05,5.127587424221612e-05,7.631668228753553e-05,6.178952569710878e-05
318,4.25,19.75,49.2,26.0,24.8,7.7,0.33,0.23,0.1,8.7,66.0,13.1,8.0,11.0,94882.68465144231,94870.55396932237,95184.32732967033,95001.68832326007,0.013176134231393037,0.01594203340750912,0.016348646117445007,0.017006228750228895,299.1755251390797,298.96692329212453,297.72994699633705,297.93608091117216,1.8523691973735117,1.917898981895605,1.270873360260989,1.2384173308287545,1.8829225094774358e-05,5.3020785524720144e-05,7.562282726738314e-05,6.134749020420329e-05
319,4.25,20.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94639.94590945513,94631.7562669414,94947.11873809525,94763.052742674,0.013558612534140285,0.0162927295998168,0.01685458469619958,0.017435687188873603,299.47641299565015,299.33905970238095,298.0554815064103,298.33690077838827,1.8919336152152013,1.8890437568315017,1.2520280803663004,1.284476798003663,1.8016340931545787e-05,5.3855694932234437e-05,7.721704980768866e-05,6.275091148740257e-05
320,4.25,20.75,24.4,13.275,12.375,3.5,0.4475,0.36,0.065,6.825,26.5,1.0,5.0,3.75,95496.3637890339,95495.44692078755,95818.16793635528,95628.81926739929,0.013335855111967661,0.016162162143772855,0.016724410534569554,0.017209282644688594,299.2141191220238,299.30657332875455,297.81613881868134,298.16743772893767,1.855723542615041,1.7863755696245418,1.2290947186217946,1.2870047380723442,1.7657983015567764e-05,5.723241643222564e-05,7.674040035804541e-05,6.46060599958674e-05
321,4.25,21.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94943.44758768316,94947.28859523809,95268.15570054945,95079.79972252747,0.013360042484529492,0.01633046801282046,0.01686491235393767,0.017439272462683113,298.91011156192764,299.0822170558608,297.5477432921246,297.96128774725275,1.8483310020913462,1.7669887598260074,1.2318905585467033,1.2854323395311356,1.7836563658882786e-05,5.573659421886447e-05,7.559993666848463e-05,6.542071982829157e-05
322,4.25,21.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95208.42926390798,95217.31735027474,95542.84967307693,95349.65442628205,0.013234174954744691,0.016449022425595185,0.01699565349908421,0.017436873102335132,298.90556789320055,299.1849008104396,297.54691680402937,297.8916576144689,1.7857536475669642,1.6954482838278389,1.184222652326007,1.2499951223649268,1.6855121576007325e-05,6.370809022114213e-05,8.176214685207253e-05,7.435899737041172e-05
323,4.25,22.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95553.54667611033,95563.72924908424,95896.0740650183,95698.18842261903,0.013365660570014839,0.01671779363095234,0.017349139784569555,0.01766616633608054,298.94156750629577,299.2799166025641,297.71437054945056,297.9906906547619,1.7140575344059068,1.6374679529670333,1.172868674276557,1.2194482081456044,1.4757472585966118e-05,8.43250692023586e-05,0.00010068462144044397,0.00010074832611534761
